15 44 44.01299 0
15 45 45.01922 0
15 46 46.02738 0
16 26 26.02788 0
16 27 27.01883 0
16 28 28.00437 0
16 29 28.99661 0
16 30 29.984903 0
16 31 30.9795547 0
16 32 31.972071 94.93
16 33 32.97145876 0.76
16 34 33.9678669 4.29
16 35 34.96903216 0
16 36 35.96708076 0.02
16 37 36.97112557 0
16 38 37.971163 0
16 39 38.97513 0
16 40 39.97545 0
16 41 40.97958 0
16 42 41.98102 0
16 43 42.98715 0
16 44 43.99021 0
16 45 44.99651 0
16 46 46.00075 0
16 47 47.00859 0
16 48 48.01417 0
16 49 49.02362 0
17 28 28.02851 0
17 29 29.01411 0
17 30 30.00477 0
17 31 30.99241 0
17 32 31.98569 0
17 33 32.9774519 0
17 34 33.97376282 0
17 35 34.96885268 75.78
17 36 35.96830698 0
17 37 36.96590259 24.22
17 38 37.96801043 0
17 39 38.9680082 0
17 40 39.97042 0
17 41 40.97068 0
17 42 41.97325 0
17 43 42.97405 0
17 44 43.97828 0
17 45 44.98029 0
17 46 45.98421 0
17 47 46.98871 0
17 48 47.99495 0
17 49 49.00032 0
17 50 50.00784 0
17 51 51.01449 0
18 30 30.02156 0
18 31 31.01212 0
18 32 31.997638 0
18 33 32.9899257 0
18 34 33.9802712 0
18 35 34.9752576 0
18 36 35.96754511 0.3365
18 37 36.96677632 0
18 38 37.9627324 0.0632
18 39 38.964313 0
18 40 39.96238312 99.6003
18 41 40.9645006 0
18 42 41.963046 0
18 43 42.965636 0
18 44 43.964924 0
18 45 44.96804 0
18 46 45.96809 0
18 47 46.97219 0
18 48 47.97454 0
18 49 48.98052 0
18 50 49.98443 0
18 51 50.99163 0
18 52 51.99678 0
18 53 53.00494 0
19 32 32.02192 0
19 33 33.00726 0
19 34 33.99841 0
19 35 34.98801 0
19 36 35.981292 0
19 37 36.97337589 0
19 38 37.9690812 0
19 39 38.96370668 93.2581
19 40 39.96399848 0.0117
19 41 40.96182576 6.7302
19 42 41.96240281 0
19 43 42.960716 0
19 44 43.96156 0
19 45 44.960699 0
19 46 45.961977 0
19 47 46.961678 0
19 48 47.965514 0
19 49 48.96745 0
19 50 49.97278 0
19 51 50.97638 0
19 52 51.98261 0
19 53 52.98712 0
19 54 53.9942 0
19 55 54.99971 0
20 34 34.01412 0
